"site_yr","site_code","survey_year","species_name","total_per50m2","minN","location","ecoregion","latitude","longitude","n_sites_byspp","n_obs_byspp","log_count","n_site_species"
"JBMP-S6_2022","JBMP-S6",2022,"Turbo torquatus",1,1,"Jervis Bay","Cape Howe",-35,151,6,1239,0.176091259055681,6
"JBMP-S1_2022","JBMP-S1",2022,"Astralium tentoriiforme",21.5,3.75,"Jervis Bay","Cape Howe",-35,151,11,1233,1.36875161954456,11
"JBMP-S1_2022","JBMP-S1",2022,"Centrostephanus rodgersii",80,36.25,"Jervis Bay","Cape Howe",-35,151,11,1919,1.99177966975331,11
"JBMP-S1_2022","JBMP-S1",2022,"Phyllacanthus parvispinus",3,1,"Jervis Bay","Cape Howe",-35,151,11,857,0.544068044350276,11
"JBMP-S1_2022","JBMP-S1",2022,"Guinusia chabrus",2,1,"Jervis Bay","Cape Howe",-35,151,4,1164,0.397940008672038,4
"JBMP-S1_2022","JBMP-S1",2022,"Turbo torquatus",2.5,1,"Jervis Bay","Cape Howe",-35,151,10,1239,0.477121254719662,10
"JBMP-S15_2022","JBMP-S15",2022,"Astralium tentoriiforme",190.75,24.5,"Jervis Bay","Cape Howe",-35,151,13,1233,2.30749603791321,13
"JBMP-S15_2022","JBMP-S15",2022,"Centrostephanus rodgersii",300.5,74,"Jervis Bay","Cape Howe",-35,151,13,1919,2.52827377716704,13
"JBMP-S15_2022","JBMP-S15",2022,"Phyllacanthus parvispinus",1.75,1,"Jervis Bay","Cape Howe",-35,151,11,857,0.352182518111362,11
"JBMP-S15_2022","JBMP-S15",2022,"Dicathais orbita",2.5,1,"Jervis Bay","Cape Howe",-35,151,5,1606,0.477121254719662,5
"JBMP-S15_2022","JBMP-S15",2022,"Sepia apama",1,1,"Jervis Bay","Cape Howe",-35,151,4,263,0.176091259055681,4
"JBMP-S15_2022","JBMP-S15",2022,"Monoplex parthenopeus",1,1,"Jervis Bay","Cape Howe",-35,151,4,163,0.176091259055681,4
"JBMP-S15_2022","JBMP-S15",2022,"Pentagonaster duebeni",1.5,1,"Jervis Bay","Cape Howe",-35,151,10,952,0.301029995663981,10
"JBMP-S15_2022","JBMP-S15",2022,"Cenolia trichoptera",1,1,"Jervis Bay","Cape Howe",-35,151,5,1923,0.176091259055681,5
"JBMP-S14_2022","JBMP-S14",2022,"Astralium tentoriiforme",21.5,2,"Jervis Bay","Cape Howe",-35,151,6,1233,1.35218251811136,6
"JBMP-S14_2022","JBMP-S14",2022,"Centrostephanus rodgersii",113.75,32.25,"Jervis Bay","Cape Howe",-35,151,6,1919,2.11352556056523,6
"JBMP-S14_2022","JBMP-S14",2022,"Heliocidaris erythrogramma",6,1,"Jervis Bay","Cape Howe",-35,151,4,2169,0.812913356642856,4
"JBMP-S14_2022","JBMP-S14",2022,"Phyllacanthus parvispinus",4,1,"Jervis Bay","Cape Howe",-35,151,5,857,0.653212513775344,5
"JBMP34_2022","JBMP34",2022,"Astralium tentoriiforme",1,1,"Jervis Bay","Cape Howe",-35,151,4,1233,0.176091259055681,4
"JBMP34_2022","JBMP34",2022,"Centrostephanus rodgersii",35,35,"Jervis Bay","Cape Howe",-35,151,4,1919,1.72015930340596,4
"JBMP-S26_2022","JBMP-S26",2022,"Astralium tentoriiforme",236,78.625,"Jervis Bay","Cape Howe",-35,151,10,1233,2.43982593009214,10
"JBMP-S26_2022","JBMP-S26",2022,"Cabestana spengleri",2,1,"Jervis Bay","Cape Howe",-35,151,7,823,0.397940008672038,7
"JBMP-S26_2022","JBMP-S26",2022,"Cenolia trichoptera",2,1,"Jervis Bay","Cape Howe",-35,151,10,1923,0.397940008672038,10
"JBMP-S26_2022","JBMP-S26",2022,"Centrostephanus rodgersii",189,28.0833333333333,"Jervis Bay","Cape Howe",-35,151,10,1919,2.30758516966969,10
"JBMP-S26_2022","JBMP-S26",2022,"Phyllacanthus parvispinus",11,3,"Jervis Bay","Cape Howe",-35,151,10,857,1.09691001300806,10
"JBMP-S26_2022","JBMP-S26",2022,"Plectaster decanus",2.5,1,"Jervis Bay","Cape Howe",-35,151,8,659,0.477121254719662,8
"JBMP-S26_2022","JBMP-S26",2022,"Ranella australasia",3,1,"Jervis Bay","Cape Howe",-35,151,5,656,0.544068044350276,5
"JBMP-S26_2022","JBMP-S26",2022,"Dardanus crassimanus",1,1,"Jervis Bay","Cape Howe",-35,151,4,37,0.176091259055681,4
"JBMP-S26_2022","JBMP-S26",2022,"Ophidiaster confertus",1,1,"Jervis Bay","Cape Howe",-35,151,4,400,0.176091259055681,4
"JBMP-S26_2022","JBMP-S26",2022,"Octopus tetricus",1,1,"Jervis Bay","Cape Howe",-35,151,4,318,0.176091259055681,4
"JBMP-S26_2022","JBMP-S26",2022,"Pentagonaster duebeni",1,1,"Jervis Bay","Cape Howe",-35,151,10,952,0.176091259055681,10
"JBMP-S18_2022","JBMP-S18",2022,"Astralium tentoriiforme",26.5,1,"Jervis Bay","Cape Howe",-35,151,13,1233,1.43136376415899,13
"JBMP-S18_2022","JBMP-S18",2022,"Centrostephanus rodgersii",191,27.75,"Jervis Bay","Cape Howe",-35,151,13,1919,2.31148896657856,13
"JBMP-S18_2022","JBMP-S18",2022,"Sepia apama",1,1,"Jervis Bay","Cape Howe",-35,151,5,263,0.176091259055681,5
"JBMP-S5_2022","JBMP-S5",2022,"Astralium tentoriiforme",6,1.5,"Jervis Bay","Cape Howe",-35,151,10,1233,0.829303772831025,10
"JBMP-S5_2022","JBMP-S5",2022,"Phyllacanthus parvispinus",2.66666666666667,1,"Jervis Bay","Cape Howe",-35,151,8,857,0.500602350569185,8
"JBMP-S5_2022","JBMP-S5",2022,"Turbo torquatus",2.66666666666667,1,"Jervis Bay","Cape Howe",-35,151,4,1239,0.500602350569185,4
"JBMP-S5_2022","JBMP-S5",2022,"Octopus tetricus",2,1,"Jervis Bay","Cape Howe",-35,151,4,318,0.397940008672038,4
"JBMP-S5_2022","JBMP-S5",2022,"Plectaster decanus",1,1,"Jervis Bay","Cape Howe",-35,151,6,659,0.176091259055681,6
"JBMP43_2022","JBMP43",2022,"Astralium tentoriiforme",62.5,33.5,"Jervis Bay","Cape Howe",-35,151,8,1233,1.89899927088979,8
"JBMP43_2022","JBMP43",2022,"Centrostephanus rodgersii",51,45,"Jervis Bay","Cape Howe",-35,151,8,1919,1.86628733908419,8
"JBMP43_2022","JBMP43",2022,"Pentagonaster duebeni",5.5,1,"Jervis Bay","Cape Howe",-35,151,8,952,0.778151250383644,8
"JBMP43_2022","JBMP43",2022,"Phyllacanthus parvispinus",21.5,2.25,"Jervis Bay","Cape Howe",-35,151,6,857,1.35458858787724,6
"JBMP43_2022","JBMP43",2022,"Plectaster decanus",4.5,1,"Jervis Bay","Cape Howe",-35,151,6,659,0.698970004336019,6
"JBMP-S16_2022","JBMP-S16",2022,"Astralium tentoriiforme",80.25,25.25,"Jervis Bay","Cape Howe",-35,151,10,1233,1.96789882676863,10
"JBMP-S16_2022","JBMP-S16",2022,"Sepia apama",1,1,"Jervis Bay","Cape Howe",-35,151,8,263,0.176091259055681,8
"JBMP-S16_2022","JBMP-S16",2022,"Turbo torquatus",4,1.5,"Jervis Bay","Cape Howe",-35,151,9,1239,0.676693609624867,9
"JBMP-S16_2022","JBMP-S16",2022,"Centrostephanus rodgersii",102,99.5,"Jervis Bay","Cape Howe",-35,151,10,1919,2.1811286997473,10
"JBMP-S16_2022","JBMP-S16",2022,"Dicathais orbita",1,1,"Jervis Bay","Cape Howe",-35,151,4,1606,0.176091259055681,4
"JBMP-S8_2022","JBMP-S8",2022,"Astralium tentoriiforme",56,4.75,"Jervis Bay","Cape Howe",-35,151,7,1233,1.76622689357417,7
"JBMP-S8_2022","JBMP-S8",2022,"Centrostephanus rodgersii",99.4,13,"Jervis Bay","Cape Howe",-35,151,7,1919,2.02489596010748,7
"JBMP-S8_2022","JBMP-S8",2022,"Phyllacanthus parvispinus",8.6,1.33333333333333,"Jervis Bay","Cape Howe",-35,151,7,857,0.966923541198414,7
"JBMP-S8_2022","JBMP-S8",2022,"Guinusia chabrus",1,1,"Jervis Bay","Cape Howe",-35,151,6,1164,0.176091259055681,6
"JBMP-S8_2022","JBMP-S8",2022,"Turbo torquatus",5.75,1,"Jervis Bay","Cape Howe",-35,151,5,1239,0.795880017344075,5
"JBMP-S8_2022","JBMP-S8",2022,"Doris chrysoderma",3.33333333333333,1.33333333333333,"Jervis Bay","Cape Howe",-35,151,5,157,0.602059991327962,5
"JBMP-S8_2022","JBMP-S8",2022,"Heliocidaris erythrogramma",7.75,1,"Jervis Bay","Cape Howe",-35,151,4,2169,0.916453948549925,4
"JBMP-S8_2022","JBMP-S8",2022,"Pentagonaster duebeni",1,1,"Jervis Bay","Cape Howe",-35,151,4,952,0.176091259055681,4
"JBMP-S8_2022","JBMP-S8",2022,"Hypselodoris bennetti",1,1,"Jervis Bay","Cape Howe",-35,151,5,260,0.176091259055681,5
"JBMP-S8_2022","JBMP-S8",2022,"Plectaster decanus",2,1,"Jervis Bay","Cape Howe",-35,151,6,659,0.397940008672038,6
"JBMP-S4_2022","JBMP-S4",2022,"Astralium tentoriiforme",116,21.25,"Jervis Bay","Cape Howe",-35,151,9,1233,2.10251945836834,9
"JBMP-S4_2022","JBMP-S4",2022,"Centrostephanus rodgersii",261,64.75,"Jervis Bay","Cape Howe",-35,151,9,1919,2.46742310260665,9
"JBMP-S4_2022","JBMP-S4",2022,"Pentagonaster duebeni",4,1,"Jervis Bay","Cape Howe",-35,151,8,952,0.653212513775344,8
"JBMP-S4_2022","JBMP-S4",2022,"Plectaster decanus",2,1,"Jervis Bay","Cape Howe",-35,151,7,659,0.397940008672038,7
"JBMP-S4_2022","JBMP-S4",2022,"Cenolia trichoptera",4,1,"Jervis Bay","Cape Howe",-35,151,8,1923,0.653212513775344,8
"JBMP-S4_2022","JBMP-S4",2022,"Charonia lampas",1,1,"Jervis Bay","Cape Howe",-35,151,4,312,0.176091259055681,4
"JBMP-S4_2022","JBMP-S4",2022,"Phyllacanthus parvispinus",9.5,1,"Jervis Bay","Cape Howe",-35,151,8,857,1,8
"JBMP-S4_2022","JBMP-S4",2022,"Ranella australasia",1.5,1,"Jervis Bay","Cape Howe",-35,151,6,656,0.301029995663981,6
"JBMP-S4_2022","JBMP-S4",2022,"Turbo torquatus",1,1,"Jervis Bay","Cape Howe",-35,151,5,1239,0.176091259055681,5
"JBMP-S3_2022","JBMP-S3",2022,"Astralium tentoriiforme",161,21.5,"Jervis Bay","Cape Howe",-35,151,11,1233,2.23489674573159,11
"JBMP-S3_2022","JBMP-S3",2022,"Cenolia trichoptera",7,1,"Jervis Bay","Cape Howe",-35,151,9,1923,0.8750612633917,9
"JBMP-S3_2022","JBMP-S3",2022,"Centrostephanus rodgersii",304.5,91.625,"Jervis Bay","Cape Howe",-35,151,11,1919,2.54445563427507,11
"JBMP-S3_2022","JBMP-S3",2022,"Dicathais orbita",1,1,"Jervis Bay","Cape Howe",-35,151,9,1606,0.176091259055681,9
"JBMP-S3_2022","JBMP-S3",2022,"Phyllacanthus parvispinus",13.5,1,"Jervis Bay","Cape Howe",-35,151,8,857,1.14612803567824,8
"JBMP-S3_2022","JBMP-S3",2022,"Ranella australasia",1,1,"Jervis Bay","Cape Howe",-35,151,10,656,0.176091259055681,10
"JBMP-S3_2022","JBMP-S3",2022,"Pentagonaster duebeni",1,1,"Jervis Bay","Cape Howe",-35,151,10,952,0.176091259055681,10
"JBMP-S3_2022","JBMP-S3",2022,"Plectaster decanus",4,1,"Jervis Bay","Cape Howe",-35,151,9,659,0.653212513775344,9
"JBMP-S17_2022","JBMP-S17",2022,"Astralium tentoriiforme",49,2,"Jervis Bay","Cape Howe",-35,151,9,1233,1.69897000433602,9
"JBMP-S17_2022","JBMP-S17",2022,"Centrostephanus rodgersii",295,70.25,"Jervis Bay","Cape Howe",-35,151,9,1919,2.51867841421498,9
"JBMP-S17_2022","JBMP-S17",2022,"Phyllacanthus parvispinus",1,1,"Jervis Bay","Cape Howe",-35,151,5,857,0.176091259055681,5
"JBMP-S17_2022","JBMP-S17",2022,"Turbo torquatus",1,1,"Jervis Bay","Cape Howe",-35,151,5,1239,0.176091259055681,5
"JBMP-S12_2022","JBMP-S12",2022,"Astralium tentoriiforme",36.6666666666667,3.75,"Jervis Bay","Cape Howe",-35,151,12,1233,1.58593049102743,12
"JBMP-S12_2022","JBMP-S12",2022,"Centrostephanus rodgersii",93,8,"Jervis Bay","Cape Howe",-35,151,12,1919,1.98677173426624,12
"JBMP-S12_2022","JBMP-S12",2022,"Pentagonaster duebeni",1,1,"Jervis Bay","Cape Howe",-35,151,6,952,0.176091259055681,6
"JBMP-S12_2022","JBMP-S12",2022,"Plectaster decanus",1,1,"Jervis Bay","Cape Howe",-35,151,4,659,0.176091259055681,4
"JBMP-S12_2022","JBMP-S12",2022,"Ranella australasia",3,1,"Jervis Bay","Cape Howe",-35,151,4,656,0.544068044350276,4
"JBMP-S12_2022","JBMP-S12",2022,"Turbo torquatus",8.5,1,"Jervis Bay","Cape Howe",-35,151,12,1239,0.954242509439325,12
"JBMP-S12_2022","JBMP-S12",2022,"Phyllacanthus parvispinus",1.5,1,"Jervis Bay","Cape Howe",-35,151,7,857,0.301029995663981,7
"JBMP-S2_2022","JBMP-S2",2022,"Astralium tentoriiforme",252,21.75,"Jervis Bay","Cape Howe",-35,151,12,1233,2.41974928569438,12
"JBMP-S2_2022","JBMP-S2",2022,"Centrostephanus rodgersii",650,60.125,"Jervis Bay","Cape Howe",-35,151,12,1919,2.83254882764417,12
"JBMP-S2_2022","JBMP-S2",2022,"Dicathais orbita",4,1,"Jervis Bay","Cape Howe",-35,151,10,1606,0.653212513775344,10
"JBMP-S2_2022","JBMP-S2",2022,"Phyllacanthus parvispinus",15,1,"Jervis Bay","Cape Howe",-35,151,11,857,1.19033169817029,11
"JBMP-S2_2022","JBMP-S2",2022,"Ranella australasia",4,1,"Jervis Bay","Cape Howe",-35,151,12,656,0.653212513775344,12
"JBMP-S2_2022","JBMP-S2",2022,"Fromia polypora",2,1,"Jervis Bay","Cape Howe",-35,151,7,553,0.397940008672038,7
"JBMP-S2_2022","JBMP-S2",2022,"Monoplex parthenopeus",1.5,1,"Jervis Bay","Cape Howe",-35,151,7,163,0.301029995663981,7
"JBMP-S2_2022","JBMP-S2",2022,"Agnewia tritoniformis",1,1,"Jervis Bay","Cape Howe",-35,151,4,344,0.176091259055681,4
"JBMP-S2_2022","JBMP-S2",2022,"Cenolia trichoptera",16,1,"Jervis Bay","Cape Howe",-35,151,11,1923,1.21748394421391,11
"JBMP-S2_2022","JBMP-S2",2022,"Pentagonaster duebeni",1,1,"Jervis Bay","Cape Howe",-35,151,11,952,0.176091259055681,11
"JBMP-S2_2022","JBMP-S2",2022,"Plectaster decanus",2,1,"Jervis Bay","Cape Howe",-35,151,11,659,0.397940008672038,11
"SYD20_2021","SYD20",2021,"Astralium tentoriiforme",180.8,28,"Sydney","Manning-Hawkesbury",-34,151,9,1233,2.2895889525426,9
"SYD20_2021","SYD20",2021,"Centrostephanus rodgersii",268,10,"Sydney","Manning-Hawkesbury",-34,151,10,1919,2.43616264704076,10
"SYD20_2021","SYD20",2021,"Monoplex parthenopeus",1,1,"Sydney","Manning-Hawkesbury",-34,151,4,163,0.176091259055681,4
"SYD20_2021","SYD20",2021,"Phyllacanthus parvispinus",5,2,"Sydney","Manning-Hawkesbury",-34,151,10,857,0.778151250383644,10
"SYD20_2021","SYD20",2021,"Ranella australasia",4,1,"Sydney","Manning-Hawkesbury",-34,151,7,656,0.653212513775344,7
"SYD20_2021","SYD20",2021,"Turbo torquatus",2,1,"Sydney","Manning-Hawkesbury",-34,151,8,1239,0.397940008672038,8
"SYD20_2021","SYD20",2021,"Aphelodoris varia",4,1,"Sydney","Manning-Hawkesbury",-34,151,6,247,0.653212513775344,6
"SYD20_2021","SYD20",2021,"Cenolia trichoptera",7,1,"Sydney","Manning-Hawkesbury",-34,151,7,1923,0.8750612633917,7
"SYD20_2021","SYD20",2021,"Ceratosoma amoenum",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,271,0.176091259055681,5
"SYD38_2022","SYD38",2022,"Astralium tentoriiforme",33,1,"Sydney","Manning-Hawkesbury",-34,151,13,1233,1.52504480703685,13
"SYD38_2022","SYD38",2022,"Centrostephanus rodgersii",230,38,"Sydney","Manning-Hawkesbury",-34,151,13,1919,2.39619934709574,13
"SYD38_2022","SYD38",2022,"Octopus tetricus",2,1,"Sydney","Manning-Hawkesbury",-34,151,4,318,0.397940008672038,4
"SYD38_2022","SYD38",2022,"Phyllacanthus parvispinus",8,1,"Sydney","Manning-Hawkesbury",-34,151,12,857,0.929418925714293,12
"SYD38_2022","SYD38",2022,"Aphelodoris varia",1,1,"Sydney","Manning-Hawkesbury",-34,151,9,247,0.176091259055681,9
"SYD38_2022","SYD38",2022,"Ranella australasia",1,1,"Sydney","Manning-Hawkesbury",-34,151,4,656,0.176091259055681,4
"SYD50_2021","SYD50",2021,"Astralium tentoriiforme",4.66666666666667,1,"Sydney","Manning-Hawkesbury",-34,151,11,1233,0.713210443450629,11
"SYD50_2021","SYD50",2021,"Centrostephanus rodgersii",1,1,"Sydney","Manning-Hawkesbury",-34,151,8,1919,0.176091259055681,8
"SYD50_2021","SYD50",2021,"Turbo torquatus",2.33333333333333,1,"Sydney","Manning-Hawkesbury",-34,151,9,1239,0.45229767099463,9
"SYD50_2021","SYD50",2021,"Phyllacanthus parvispinus",1,1,"Sydney","Manning-Hawkesbury",-34,151,10,857,0.176091259055681,10
"SYD50_2021","SYD50",2021,"Ranella australasia",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,656,0.176091259055681,5
"SYD23_2022","SYD23",2022,"Astralium tentoriiforme",46.5,1,"Sydney","Manning-Hawkesbury",-34,151,8,1233,1.67209785793572,8
"SYD23_2022","SYD23",2022,"Ranella australasia",2.5,1,"Sydney","Manning-Hawkesbury",-34,151,5,656,0.477121254719662,5
"SYD23_2022","SYD23",2022,"Turbo torquatus",3.5,1.5,"Sydney","Manning-Hawkesbury",-34,151,8,1239,0.628388930050311,8
"SYD23_2022","SYD23",2022,"Centrostephanus rodgersii",4,1,"Sydney","Manning-Hawkesbury",-34,151,5,1919,0.653212513775344,5
"SYD23_2022","SYD23",2022,"Doriprismatica atromarginata",1,1,"Sydney","Manning-Hawkesbury",-34,151,7,288,0.176091259055681,7
"SYD23_2022","SYD23",2022,"Phyllacanthus parvispinus",3,1,"Sydney","Manning-Hawkesbury",-34,151,4,857,0.544068044350276,4
"SYD36_2022","SYD36",2022,"Astralium tentoriiforme",5,4.25,"Sydney","Manning-Hawkesbury",-34,151,8,1233,0.852784868680548,8
"SYD36_2022","SYD36",2022,"Phyllacanthus parvispinus",9,2,"Sydney","Manning-Hawkesbury",-34,151,8,857,1,8
"SYD36_2022","SYD36",2022,"Plectaster decanus",1.5,1,"Sydney","Manning-Hawkesbury",-34,151,7,659,0.301029995663981,7
"SYD36_2022","SYD36",2022,"Ranella australasia",1.5,1,"Sydney","Manning-Hawkesbury",-34,151,4,656,0.301029995663981,4
"SYD36_2022","SYD36",2022,"Turbo torquatus",4,3,"Sydney","Manning-Hawkesbury",-34,151,9,1239,0.740362689494244,9
"SYD36_2022","SYD36",2022,"Doriprismatica atromarginata",7,1,"Sydney","Manning-Hawkesbury",-34,151,5,288,0.8750612633917,5
"SYD36_2022","SYD36",2022,"Hypselodoris bennetti",1,1,"Sydney","Manning-Hawkesbury",-34,151,4,260,0.176091259055681,4
"SYD42_2022","SYD42",2022,"Centrostephanus rodgersii",180,90,"Sydney","Manning-Hawkesbury",-34,151,13,1919,2.35218251811136,13
"SYD42_2022","SYD42",2022,"Doriprismatica atromarginata",2,1,"Sydney","Manning-Hawkesbury",-34,151,6,288,0.397940008672038,6
"SYD42_2022","SYD42",2022,"Aphelodoris varia",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,247,0.176091259055681,5
"SYD42_2022","SYD42",2022,"Phyllacanthus parvispinus",7.5,1.5,"Sydney","Manning-Hawkesbury",-34,151,12,857,0.916453948549925,12
"SYD42_2022","SYD42",2022,"Astralium tentoriiforme",125,12,"Sydney","Manning-Hawkesbury",-34,151,13,1233,2.11727129565576,13
"SYD29_2022","SYD29",2022,"Cabestana spengleri",25,2,"Sydney","Manning-Hawkesbury",-34,151,5,823,1.41497334797082,5
"SYD29_2022","SYD29",2022,"Centrostephanus rodgersii",85,9,"Sydney","Manning-Hawkesbury",-34,151,8,1919,1.95182303531591,8
"SYD29_2022","SYD29",2022,"Dicathais orbita",40,1,"Sydney","Manning-Hawkesbury",-34,151,5,1606,1.60745502321467,5
"SYD29_2022","SYD29",2022,"Turbo torquatus",20,10,"Sydney","Manning-Hawkesbury",-34,151,7,1239,1.39794000867204,7
"SYD29_2022","SYD29",2022,"Doriprismatica atromarginata",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,288,0.176091259055681,5
"SYD41_2022","SYD41",2022,"Astralium tentoriiforme",35,3,"Sydney","Manning-Hawkesbury",-34,151,10,1233,1.56229286445647,10
"SYD41_2022","SYD41",2022,"Cabestana spengleri",11.5,2,"Sydney","Manning-Hawkesbury",-34,151,9,823,1.09691001300806,9
"SYD41_2022","SYD41",2022,"Centrostephanus rodgersii",197.5,77,"Sydney","Manning-Hawkesbury",-34,151,10,1919,2.37291200297011,10
"SYD41_2022","SYD41",2022,"Doriprismatica atromarginata",1,1,"Sydney","Manning-Hawkesbury",-34,151,7,288,0.176091259055681,7
"SYD41_2022","SYD41",2022,"Phyllacanthus parvispinus",3,1,"Sydney","Manning-Hawkesbury",-34,151,6,857,0.544068044350276,6
"SYD41_2022","SYD41",2022,"Ranella australasia",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,656,0.176091259055681,5
"SYD41_2022","SYD41",2022,"Pentagonaster duebeni",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,952,0.176091259055681,5
"SYD41_2022","SYD41",2022,"Dicathais orbita",1,1,"Sydney","Manning-Hawkesbury",-34,151,6,1606,0.176091259055681,6
"SYD47_2022","SYD47",2022,"Astralium tentoriiforme",165,5,"Sydney","Manning-Hawkesbury",-34,151,11,1233,2.22401481137286,11
"SYD47_2022","SYD47",2022,"Cabestana spengleri",9,1.5,"Sydney","Manning-Hawkesbury",-34,151,7,823,0.989004615698537,7
"SYD47_2022","SYD47",2022,"Centrostephanus rodgersii",290,95,"Sydney","Manning-Hawkesbury",-34,151,9,1919,2.52827377716704,9
"SYD47_2022","SYD47",2022,"Dicathais orbita",16,1,"Sydney","Manning-Hawkesbury",-34,151,4,1606,1.21748394421391,4
"SYD47_2022","SYD47",2022,"Phyllacanthus parvispinus",1,1,"Sydney","Manning-Hawkesbury",-34,151,8,857,0.176091259055681,8
"SYD37_2022","SYD37",2022,"Astralium tentoriiforme",177,4,"Sydney","Manning-Hawkesbury",-34,151,9,1233,2.25285303097989,9
"SYD37_2022","SYD37",2022,"Cenolia trichoptera",12,2,"Sydney","Manning-Hawkesbury",-34,151,8,1923,1.11394335230684,8
"SYD37_2022","SYD37",2022,"Centrostephanus rodgersii",530,113.333333333333,"Sydney","Manning-Hawkesbury",-34,151,9,1919,2.76839141309449,9
"SYD37_2022","SYD37",2022,"Phyllacanthus parvispinus",12,1,"Sydney","Manning-Hawkesbury",-34,151,9,857,1.09691001300806,9
"SYD37_2022","SYD37",2022,"Pseudoboletia indiana",1,1,"Sydney","Manning-Hawkesbury",-34,151,4,104,0.176091259055681,4
"SYD37_2022","SYD37",2022,"Turbo torquatus",2,1,"Sydney","Manning-Hawkesbury",-34,151,5,1239,0.397940008672038,5
"SYD14_2022","SYD14",2022,"Centrostephanus rodgersii",3,1,"Sydney","Manning-Hawkesbury",-34,151,6,1919,0.544068044350276,6
"SYD14_2022","SYD14",2022,"Dardanus crassimanus",1,1,"Sydney","Manning-Hawkesbury",-34,151,4,37,0.176091259055681,4
"SYD14_2022","SYD14",2022,"Phyllacanthus parvispinus",13,4,"Sydney","Manning-Hawkesbury",-34,151,7,857,1.17609125905568,7
"SYD19_2022","SYD19",2022,"Astralium tentoriiforme",280,4,"Sydney","Manning-Hawkesbury",-34,151,9,1233,2.45024910831936,9
"SYD19_2022","SYD19",2022,"Cabestana spengleri",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,823,0.176091259055681,5
"SYD19_2022","SYD19",2022,"Cenolia trichoptera",2,1,"Sydney","Manning-Hawkesbury",-34,151,8,1923,0.397940008672038,8
"SYD19_2022","SYD19",2022,"Centrostephanus rodgersii",855,50,"Sydney","Manning-Hawkesbury",-34,151,9,1919,2.94448267215017,9
"SYD19_2022","SYD19",2022,"Octopus tetricus",1,1,"Sydney","Manning-Hawkesbury",-34,151,5,318,0.176091259055681,5
"SYD19_2022","SYD19",2022,"Phyllacanthus parvispinus",6,1,"Sydney","Manning-Hawkesbury",-34,151,9,857,0.812913356642856,9
"SYD19_2022","SYD19",2022,"Ranella australasia",5.5,1,"Sydney","Manning-Hawkesbury",-34,151,6,656,0.778151250383644,6
"SYD19_2022","SYD19",2022,"Turbo torquatus",12,2,"Sydney","Manning-Hawkesbury",-34,151,6,1239,1.11394335230684,6
"SYD19_2022","SYD19",2022,"Doriprismatica atromarginata",2,1,"Sydney","Manning-Hawkesbury",-34,151,6,288,0.397940008672038,6
"SYD49_2022","SYD49",2022,"Astralium tentoriiforme",42,4,"Sydney","Manning-Hawkesbury",-34,151,11,1233,1.64345267648619,11
"SYD49_2022","SYD49",2022,"Cabestana spengleri",1,1,"Sydney","Manning-Hawkesbury",-34,151,4,823,0.176091259055681,4
"SYD49_2022","SYD49",2022,"Cenolia trichoptera",2.5,1,"Sydney","Manning-Hawkesbury",-34,151,4,1923,0.477121254719662,4
"SYD49_2022","SYD49",2022,"Centrostephanus rodgersii",212.5,80,"Sydney","Manning-Hawkesbury",-34,151,11,1919,2.40226138245468,11
"SYD49_2022","SYD49",2022,"Dicathais orbita",4,1,"Sydney","Manning-Hawkesbury",-34,151,5,1606,0.653212513775344,5
"SYD49_2022","SYD49",2022,"Heliocidaris erythrogramma",3,2,"Sydney","Manning-Hawkesbury",-34,151,7,2169,0.602059991327962,7
"SYD49_2022","SYD49",2022,"Phyllacanthus parvispinus",2,1,"Sydney","Manning-Hawkesbury",-34,151,10,857,0.397940008672038,10
"SYD49_2022","SYD49",2022,"Turbo torquatus",4,1,"Sydney","Manning-Hawkesbury",-34,151,5,1239,0.653212513775344,5
"SYD48_2022","SYD48",2022,"Astralium tentoriiforme",40,1,"Sydney","Manning-Hawkesbury",-34,151,8,1233,1.60745502321467,8
"SYD48_2022","SYD48",2022,"Cenolia trichoptera",8,2,"Sydney","Manning-Hawkesbury",-34,151,5,1923,0.954242509439325,5
"SYD48_2022","SYD48",2022,"Centrostephanus rodgersii",410,160,"Sydney","Manning-Hawkesbury",-34,151,8,1919,2.69019608002851,8
"SYD48_2022","SYD48",2022,"Phyllacanthus parvispinus",11,1,"Sydney","Manning-Hawkesbury",-34,151,6,857,1.06069784035361,6
