species_name,slope,intercept,p_value,decade_change_lwr,decade_change_upr,se,sd_residuals,aic,bic,sig,decade_change,thirtyyear_change,fourteenyear_change,biogeog,taxon,class,max_depth,max_length,endemism,IUCN,IUCN_category,date_assessed,slope_category,new
Siphonognathus radiatus,-0.0064087695770634395,11.288594413137535,0.0017883143065525696,-21.258395468855582,-5.4589659285657,0.0020259578392896696,0.17620522318184936,-27.909137000039024,-14.087852538608217,**,-13.719569328738432,-37.63809497043615,NA,temperate (cool),Vertebrate,Actinopterygii,20,21,endemic,Least Concern,Not applicable,16/09/2009,declining,Near Threatened
Sphyraena novaehollandiae,-1.41068027445221e-4,-1.3690900987860612,0.9490768368415352,-9.773485862385575,10.11448717566897,0.002206935492417755,0.23008338971155234,89.17075729704862,104.21896282816934,,-0.32429416396572125,-1.03404425787966,NA,temperate (cool),Vertebrate,Actinopterygii,20,110,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Suezichthys arquatus,0.0020841505701930697,-5.7533435901859615,0.2499323603762263,-3.307824182428752,13.839158909481556,0.0018087155131194437,0.19876117950562583,-12.948496212758215,3.1258766452267217,,4.9159471586663654,16.59846102717422,NA,temperate (warm),Vertebrate,Actinopterygii,100,13.5,endemic,Least Concern,Not applicable,12/07/2008,increasing,Least Concern
Suezichthys cyanolaemus,4.3301550744691367e-4,-2.4434476251919293,0.8623134989693265,-9.75403795043969,13.040099505837361,0.0024950650342787763,0.26579228811358546,175.0066172500284,190.88144748996987,,1.0020422074837,3.2420207174148343,NA,temperate (warm),Vertebrate,Actinopterygii,8,12,endemic,Least Concern,Not applicable,12/07/2008,increasing,Least Concern
Tetractenos glaber,0.002677861645935414,-7.029201803620366,0.11309016237477912,-1.4387671877509705,14.776005437234843,0.001687402915244022,0.2521753927102894,261.49673616442146,279.0777825568832,,6.360070483049532,21.81242040107736,NA,temperate (cool),Vertebrate,Actinopterygii,10,16,endemic,Least Concern,Not applicable,10/06/2011,increasing,Least Concern
Thalassoma septemfasciatum,0.019006130040530474,-39.77814404167365,5.52171195235862e-12,37.17281026014618,74.92608030077477,0.002693583387260872,0.3400229112624617,469.572905185909,486.6644132120937,***,54.9035248877477,305.69173613513493,NA,temperate (warm),Vertebrate,Actinopterygii,16,31,endemic,Data Deficient,Not applicable,8/03/2009,increasing,Least Concern
Thysanophrys cirronasa,3.804525649311084e-4,-1.9551673133529155,0.8115225970963023,-6.124891225405044,8.40731749213429,0.0015946248328713069,0.21679721631599216,64.97376843102047,82.23520043710981,,0.8798727275968868,2.842939675867189,NA,temperate (warm),Vertebrate,Actinopterygii,35,45,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Tilodon sexfasciatus,0.0057796065323423695,-12.895404765456007,0.0010593963874957878,5.509427317582311,23.680395361999487,0.0017604813052373664,0.337038306364085,1162.1859999860574,1182.43819263961,**,14.234179145546141,53.090206560780814,NA,temperate (cool),Vertebrate,Actinopterygii,30,40,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Torquigener pleurogramma,-0.0036280030159482274,5.687733860356511,0.08841377645136406,-16.42597630320167,1.2438444175415349,0.002124970573874915,0.2912971585846061,321.6443055341374,338.54253925123885,,-8.014373663563177,-23.457277820957902,NA,temperate (warm),Vertebrate,Actinopterygii,27,22,endemic,Least Concern,Not applicable,8/06/2011,declining,Near Threatened
Trachichthys australis,0.003817201609395991,-8.975914623648295,0.03033585224425983,0.8523659935112363,18.21101353962077,0.0017595182953377318,0.31433526311592586,700.9722799479136,720.037046806555,*,9.187272161006677,32.48004028440278,NA,temperate (warm),Vertebrate,Actinopterygii,30,18,endemic,Least Concern,Not applicable,26/12/2019,increasing,Least Concern
Trachinops caudimaculatus,0.007562028161361215,-15.502271274326322,1.0834321666581104e-4,9.003737246728704,29.9568497050767,0.001947938519229072,0.5892819964507684,3062.9192320637885,3084.1721136121496,***,19.020091995699325,74.57614581016007,NA,temperate (cool),Vertebrate,Actinopterygii,35,15,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Trachinops noarlungae,-0.025656707908309737,51.96574416059636,1.294856721951914e-6,-56.26366702204264,-29.85067854339572,0.005234308100278016,0.5627454012043704,1106.741611347395,1123.8706783349792,***,-44.60980157641798,-84.89970794976736,NA,temperate (warm),Vertebrate,Actinopterygii,30,15,endemic,Least Concern,Not applicable,22/04/2022,declining,Vulnerable
Trachinops taeniatus,-0.004740017956591056,10.237324257045282,0.01955590916849218,-18.179464750888574,-1.7489218760719862,0.0020274609396880795,0.38192468329516815,1761.7952712617575,1782.5307541220072,*,-10.339775815013052,-29.478843570938484,NA,temperate (warm),Vertebrate,Actinopterygii,25,10,endemic,Least Concern,Not applicable,25/04/2022,declining,Near Threatened
Trinorfolkia clarkei,0.00639365704283869,-13.616633976489231,6.370237376509033e-8,9.85652280414858,22.19327147576311,0.0011791401303646208,0.4261910892460671,3912.1574442857354,3936.1251663651456,***,15.860812677931307,60.175845590535125,NA,temperate (cool),Vertebrate,Actinopterygii,30,8,endemic,Least Concern,Not applicable,6/05/2010,increasing,Least Concern
Trinorfolkia cristata,0.0052349354907495855,-11.352877028327082,0.24556767169365187,-7.911971969945437,38.19602032879698,0.004497336813373555,0.34051185750365026,249.65868692906173,263.8080239971359,,12.810456047656526,47.06791509707258,NA,temperate (cool),Vertebrate,Actinopterygii,15,5,endemic,Least Concern,Not applicable,6/05/2010,increasing,Least Concern
Trygonoptera imitata,0.009288861601673975,-20.161497115565748,9.649903933042535e-4,9.223243813973498,40.43073262444363,0.002784415732775811,0.2668139183952182,185.3104531571866,200.2178441475354,***,23.84789117467655,98.26386641304394,NA,temperate (cool),Vertebrate,Chondrichthyes,120,80,endemic,Least Concern,Not applicable,6/08/2018,increasing,Least Concern
Trygonoptera ovalis,0.0018131869500645056,-5.175924037476022,0.4958662445630486,-7.526275239651893,17.556159112365968,0.002658901843637592,0.23646133051201268,105.11020477958593,119.84452384894065,,4.263396749005716,14.293618458512046,NA,temperate (warm),Vertebrate,Chondrichthyes,43,60,endemic,Least Concern,Not applicable,7/08/2018,increasing,Least Concern
Trygonoptera testacea,0.0013123764902903145,-4.085666994088333,0.46967554206533424,-5.034001359453328,11.861178446002196,0.0018140958528602158,0.24290212804336767,269.5493395858759,287.7707671531185,,3.0679800919421982,10.152928499359804,NA,temperate (warm),Vertebrate,Chondrichthyes,135,47,endemic,Near Threatened,A2d,6/08/2018,increasing,Least Concern
Trygonorrhina fasciata,0.005713346847559016,-13.07453086800421,0.003683832942071622,4.397864043865501,24.616435248118165,0.001961355187455107,0.33154001633693225,742.4896655632856,761.3317580010953,**,14.060026585408528,52.34461202267957,NA,temperate (warm),Vertebrate,Chondrichthyes,50,126,endemic,Least Concern,Not applicable,27/03/2015,increasing,Least Concern
Upeneichthys lineatus,0.0031598952548875206,-7.498063597704907,0.09893899388087582,-1.350690118007269,17.24757084120331,0.0019135505257599228,0.3684336847520934,1450.4591053704823,1471.020917542887,,7.54716150984513,26.216649727737547,NA,temperate (warm),Vertebrate,Actinopterygii,100,31,endemic,Least Concern,Not applicable,11/03/2015,increasing,Least Concern
Upeneichthys vlamingii,0.006513257740472582,-14.496076691562322,7.580590504294917e-9,10.437721048910435,22.22153074878915,0.00112324213381182,0.38075289627287984,2843.106982006049,2866.356494830003,***,16.180322425984002,61.593634000434115,NA,temperate (cool),Vertebrate,Actinopterygii,40,35,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Urolophus cruciatus,-0.0013309466580840787,1.0066621797595285,0.4473363801056274,-10.38539670447932,4.954793922237196,0.0017506314956278078,0.41693551851062327,948.2430426211585,966.7973137778246,,-3.0181345750432875,-9.341254129889869,NA,temperate (cool),Vertebrate,Chondrichthyes,160,50,endemic,Least Concern,Not applicable,6/08/2018,declining,Near Threatened
Urolophus gigas,0.005595958621349461,-12.615780469155478,0.0102045053378691,3.1612008987075333,25.430393087872794,0.0021655090315125737,0.2388452709036191,119.48499265532638,134.85917032345182,*,13.752142749672394,51.03259204302635,NA,temperate (cool),Vertebrate,Chondrichthyes,0,80,endemic,Least Concern,Not applicable,6/08/2018,increasing,Least Concern
Urolophus kapalensis,0.009033996743854265,-19.6435920048636,9.412331994969692e-5,11.16046065715373,36.37337762682976,0.0022648186360173343,0.18823954218185704,-15.67355511774879,-2.2472100190607414,***,23.123220711490376,94.5753838159906,NA,temperate (warm),Vertebrate,Chondrichthyes,130,52,endemic,Near Threatened,A2d,6/08/2018,increasing,Least Concern
Urolophus paucimaculatus,-0.001699064814858086,1.7334993441629607,0.1687268136512732,-9.03959714013202,1.66379760586606,0.0012325214588483802,0.191960567120106,-51.241488947043194,-34.521422332432905,,-3.836701457917687,-11.76722753312493,NA,temperate (cool),Vertebrate,Chondrichthyes,150,57,endemic,Least Concern,Not applicable,6/08/2018,declining,Near Threatened
Vincentia conspersa,1.8253028598255968e-4,-1.517084462444671,0.9206608023805942,-7.548276055166172,9.077604556300537,0.0018321912695717748,0.5028478024485562,1909.8033406354214,1930.010763127245,,0.4211759789876775,1.3540177544598198,NA,temperate (cool),Vertebrate,Actinopterygii,65,14,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
