"site_code","survey_year","species_name","cover","latitude","longitude","sqrt_cover","transect_id","n_sites_byspp","n_obs_byspp","n_site_species"
"MIR-S7",2021,"Caulerpa trifaria",7,-43,148,2.64575131106459,"MIR-S7_2021",14,308,14
"MIR-S7",2021,"Carpoglossum confluens",10.8,-43,148,3.286335345031,"MIR-S7_2021",14,533,14
"MIR-S7",2021,"Ecklonia radiata",31.5384615384615,-43,148,5.61591146105969,"MIR-S7_2021",14,1137,14
"MIR-S7",2021,"Ballia callitricha",3.42857142857143,-43,148,1.8516401995451,"MIR-S7_2021",14,655,14
"MIR-S7",2021,"Plocamium dilatatum",4,-43,148,2,"MIR-S7_2021",14,564,14
"MIR-S7",2021,"Metamastophora flabellata",5,-43,148,2.23606797749979,"MIR-S7_2021",14,317,14
"MIR-S7",2021,"Carpomitra costata",44,-43,148,6.6332495807108,"MIR-S7_2021",14,434,14
"MIR-S7",2021,"Delisea pulchra",8.8,-43,148,2.96647939483827,"MIR-S7_2021",14,525,14
"MIR-S7",2021,"Thamnoclonium dichotomum",9,-43,148,3,"MIR-S7_2021",14,332,14
"MIR-S7",2021,"Phacelocarpus peperocarpos",8,-43,148,2.82842712474619,"MIR-S7_2021",14,739,14
"MIR-S7",2021,"Sargassum fallax",10,-43,148,3.16227766016838,"MIR-S7_2021",14,692,14
"MIR-S7",2021,"Caulerpa geminata",11,-43,148,3.3166247903554,"MIR-S7_2021",14,468,14
"MIR-S7",2021,"Acrocarpia paniculata",10,-43,148,3.16227766016838,"MIR-S7_2021",14,662,14
"MIR-S7",2021,"Lenormandia marginata",4,-43,148,2,"MIR-S7_2021",14,454,14
"MIR-S7",2021,"Echinothamnion hystrix",0,-43,148,0,"MIR-S7_2021",14,492,14
"MIR-S7",2021,"Halopteris paniculata",0,-43,148,0,"MIR-S7_2021",14,618,14
"MIR-S7",2021,"Caulerpa flexilis",0,-43,148,0,"MIR-S7_2021",14,469,14
"MIR-S7",2021,"Mastophoropsis canaliculata",0,-43,148,0,"MIR-S7_2021",14,127,14
"MIR-S7",2021,"Phyllotricha verruculosa",0,-43,148,0,"MIR-S7_2021",14,473,14
"MIR-S12",2021,"Caulerpa scalpelliformis",5.33333333333333,-43,148,2.3094010767585,"MIR-S12_2021",14,421,14
"MIR-S12",2021,"Caulerpa trifaria",20.6666666666667,-43,148,4.54606056566195,"MIR-S12_2021",14,308,14
"MIR-S12",2021,"Caulocystis cephalornithos",11.3333333333333,-43,148,3.36650164612069,"MIR-S12_2021",14,201,14
"MIR-S12",2021,"Cystophora moniliformis",14,-43,148,3.74165738677394,"MIR-S12_2021",14,519,14
"MIR-S12",2021,"Dictyomenia harveyana",8,-43,148,2.82842712474619,"MIR-S12_2021",14,195,14
"MIR-S12",2021,"Echinothamnion hystrix",6.75,-43,148,2.59807621135332,"MIR-S12_2021",14,492,14
"MIR-S12",2021,"Haliptilon roseum",5.33333333333333,-43,148,2.3094010767585,"MIR-S12_2021",14,942,14
"MIR-S12",2021,"Phyllotricha varians",16,-43,148,4,"MIR-S12_2021",14,286,14
"MIR-S12",2021,"Zonaria spiralis",2,-43,148,1.4142135623731,"MIR-S12_2021",14,224,14
"MIR-S12",2021,"Caulerpa longifolia",6,-43,148,2.44948974278318,"MIR-S12_2021",14,300,14
"MIR-S12",2021,"Cystophora retroflexa",56.1428571428571,-43,148,7.49285373825335,"MIR-S12_2021",14,374,14
"MIR-S12",2021,"Sargassum sonderi",20.1666666666667,-43,148,4.49073119510249,"MIR-S12_2021",14,227,14
"MIR-S12",2021,"Acrocarpia paniculata",17,-43,148,4.12310562561766,"MIR-S12_2021",14,662,14
"MIR-S12",2021,"Carpoglossum confluens",9,-43,148,3,"MIR-S12_2021",14,533,14
"MIR-S12",2021,"Phyllotricha verruculosa",20,-43,148,4.47213595499958,"MIR-S12_2021",14,473,14
"MIR-S12",2021,"Seirococcus axillaris",27.0909090909091,-43,148,5.20489280301805,"MIR-S12_2021",14,283,14
"MIR-S12",2021,"Sargassum fallax",17,-43,148,4.12310562561766,"MIR-S12_2021",14,692,14
"MIR-S12",2021,"Ecklonia radiata",41.7142857142857,-43,148,6.45865974597561,"MIR-S12_2021",14,1137,14
"MIR-S12",2021,"Asparagopsis armata",8,-43,148,2.82842712474619,"MIR-S12_2021",14,456,14
"MIR-S12",2021,"Sargassum vestitum",4,-43,148,2,"MIR-S12_2021",14,434,14
"MIR-S12",2021,"Hypnea ramentacea",0,-43,148,0,"MIR-S12_2021",14,428,14
"MIR-S12",2021,"Phyllospora comosa",0,-43,148,0,"MIR-S12_2021",14,659,14
"MIR-S12",2021,"Plocamium angustum",0,-43,148,0,"MIR-S12_2021",14,789,14
"MIR-S12",2021,"Dictyomenia tridens",0,-43,148,0,"MIR-S12_2021",14,203,14
"MIR-S12",2021,"Dictyopteris muelleri",0,-43,148,0,"MIR-S12_2021",14,555,14
"MIR-S12",2021,"Lobophora variegata",0,-43,148,0,"MIR-S12_2021",14,739,14
"MIR-S12",2021,"Halopteris paniculata",0,-43,148,0,"MIR-S12_2021",14,618,14
"MIR-S12",2021,"Caulerpa flexilis",0,-43,148,0,"MIR-S12_2021",14,469,14
"MIR-S12",2021,"Ballia callitricha",0,-43,148,0,"MIR-S12_2021",14,655,14
"MIR-S1",2021,"Carpoglossum confluens",6,-43,148,2.44948974278318,"MIR-S1_2021",14,533,14
"MIR-S1",2021,"Cystophora retroflexa",40.6666666666667,-43,148,6.37704215656966,"MIR-S1_2021",14,374,14
"MIR-S1",2021,"Ecklonia radiata",46.8571428571429,-43,148,6.84522774326339,"MIR-S1_2021",14,1137,14
"MIR-S1",2021,"Plocamium angustum",14.4285714285714,-43,148,3.79849594294524,"MIR-S1_2021",14,789,14
"MIR-S1",2021,"Delisea pulchra",5.14285714285714,-43,148,2.26778683805536,"MIR-S1_2021",14,525,14
"MIR-S1",2021,"Phyllospora comosa",61.2,-43,148,7.82304288624318,"MIR-S1_2021",14,659,14
"MIR-S1",2021,"Haliptilon roseum",7.42857142857143,-43,148,2.72554057547699,"MIR-S1_2021",14,942,14
"MIR-S1",2021,"Acrocarpia paniculata",12,-43,148,3.46410161513775,"MIR-S1_2021",14,662,14
"MIR-S1",2021,"Caulerpa flexilis",4,-43,148,2,"MIR-S1_2021",14,469,14
"MIR-S1",2021,"Caulerpa geminata",3.33333333333333,-43,148,1.82574185835055,"MIR-S1_2021",14,468,14
"MIR-S1",2021,"Phyllotricha verruculosa",6,-43,148,2.44948974278318,"MIR-S1_2021",14,473,14
"MIR-S1",2021,"Sargassum sonderi",6,-43,148,2.44948974278318,"MIR-S1_2021",14,227,14
"MIR-S1",2021,"Ballia callitricha",12,-43,148,3.46410161513775,"MIR-S1_2021",14,655,14
"MIR-S1",2021,"Caulerpa brownii",5,-43,148,2.23606797749979,"MIR-S1_2021",14,507,14
"MIR-S1",2021,"Sargassum fallax",10,-43,148,3.16227766016838,"MIR-S1_2021",14,692,14
"MIR-S1",2021,"Caulerpa trifaria",2,-43,148,1.4142135623731,"MIR-S1_2021",14,308,14
"MIR-S1",2021,"Dictyopteris muelleri",0,-43,148,0,"MIR-S1_2021",14,555,14
"MIR-S1",2021,"Lenormandia marginata",0,-43,148,0,"MIR-S1_2021",14,454,14
"MIR-S1",2021,"Lobophora variegata",0,-43,148,0,"MIR-S1_2021",14,739,14
"MIR-S1",2021,"Carpomitra costata",0,-43,148,0,"MIR-S1_2021",14,434,14
"MIR-S1",2021,"Plocamium dilatatum",0,-43,148,0,"MIR-S1_2021",14,564,14
"MIR-S1",2021,"Caulerpa scalpelliformis",0,-43,148,0,"MIR-S1_2021",14,421,14
"MIR-S1",2021,"Thamnoclonium dichotomum",0,-43,148,0,"MIR-S1_2021",14,332,14
"MIR-S1",2021,"Codium australicum",0,-43,148,0,"MIR-S1_2021",14,155,14
"NIN-S1",2021,"Asparagopsis armata",8,-43,147,2.82842712474619,"NIN-S1_2021",14,456,14
"NIN-S1",2021,"Callophyllis rangiferina",7,-43,147,2.64575131106459,"NIN-S1_2021",14,571,14
"NIN-S1",2021,"Carpoglossum confluens",12.4444444444444,-43,147,3.52766841475279,"NIN-S1_2021",14,533,14
"NIN-S1",2021,"Caulerpa scalpelliformis",18.2857142857143,-43,147,4.27617987059879,"NIN-S1_2021",14,421,14
"NIN-S1",2021,"Caulerpa trifaria",20,-43,147,4.47213595499958,"NIN-S1_2021",14,308,14
"NIN-S1",2021,"Hemineura frondosa",2,-43,147,1.4142135623731,"NIN-S1_2021",14,457,14
"NIN-S1",2021,"Phacelocarpus peperocarpos",16,-43,147,4,"NIN-S1_2021",14,739,14
"NIN-S1",2021,"Ballia callitricha",3,-43,147,1.73205080756888,"NIN-S1_2021",14,655,14
"NIN-S1",2021,"Caulerpa simpliciuscula",18,-43,147,4.24264068711928,"NIN-S1_2021",14,292,14
"NIN-S1",2021,"Echinothamnion hystrix",7.2,-43,147,2.68328157299975,"NIN-S1_2021",14,492,14
"NIN-S1",2021,"Ecklonia radiata",53.1428571428571,-43,147,7.28991475552747,"NIN-S1_2021",14,1137,14
"NIN-S1",2021,"Lenormandia marginata",4,-43,147,2,"NIN-S1_2021",14,454,14
"NIN-S1",2021,"Haliptilon roseum",4,-43,147,2,"NIN-S1_2021",14,942,14
"NIN-S1",2021,"Caulerpa geminata",18,-43,147,4.24264068711928,"NIN-S1_2021",14,468,14
"NIN-S1",2021,"Plocamium angustum",7,-43,147,2.64575131106459,"NIN-S1_2021",14,789,14
"NIN-S1",2021,"Plocamium dilatatum",8,-43,147,2.82842712474619,"NIN-S1_2021",14,564,14
"NIN-S1",2021,"Pollexfenia lobata",9.66666666666667,-43,147,3.1091263510296,"NIN-S1_2021",14,306,14
"NIN-S1",2021,"Seirococcus axillaris",6,-43,147,2.44948974278318,"NIN-S1_2021",14,283,14
"NIN-S1",2021,"Dictyopteris muelleri",4,-43,147,2,"NIN-S1_2021",14,555,14
"NIN-S1",2021,"Thamnoclonium dichotomum",10.4,-43,147,3.22490309931942,"NIN-S1_2021",14,332,14
"NIN-S1",2021,"Sargassum fallax",22,-43,147,4.69041575982343,"NIN-S1_2021",14,692,14
"NIN-S1",2021,"Phyllospora comosa",42.6666666666667,-43,147,6.53197264742181,"NIN-S1_2021",14,659,14
"NIN-S1",2021,"Phyllotricha verruculosa",11,-43,147,3.3166247903554,"NIN-S1_2021",14,473,14
"NIN-S1",2021,"Perithalia caudata",6,-43,147,2.44948974278318,"NIN-S1_2021",14,338,14
"NIN-S1",2021,"Plocamium mertensii",24,-43,147,4.89897948556636,"NIN-S1_2021",14,499,14
"NIN-S1",2021,"Sargassum sonderi",6,-43,147,2.44948974278318,"NIN-S1_2021",14,227,14
"NIN-S1",2021,"Halopteris paniculata",0,-43,147,0,"NIN-S1_2021",14,618,14
"NIN-S1",2021,"Erythrymenia minuta",0,-43,147,0,"NIN-S1_2021",14,179,14
"NIN-S1",2021,"Camontagnea oxyclada",0,-43,147,0,"NIN-S1_2021",14,314,14
"NIN-S1",2021,"Cystophora retroflexa",0,-43,147,0,"NIN-S1_2021",14,374,14
"NIN-S1",2021,"Acrocarpia paniculata",0,-43,147,0,"NIN-S1_2021",14,662,14
"NIN-S1",2021,"Craspedocarpus ramentaceus",0,-43,147,0,"NIN-S1_2021",14,228,14
"NIN-S4",2021,"Carpoglossum confluens",22.75,-43,147,4.76969600708473,"NIN-S4_2021",11,533,11
"NIN-S4",2021,"Ecklonia radiata",48.7777777777778,-43,147,6.98410894658565,"NIN-S4_2021",11,1137,11
"NIN-S4",2021,"Lenormandia marginata",7.57142857142857,-43,147,2.75162289775117,"NIN-S4_2021",11,454,11
"NIN-S4",2021,"Plocamium angustum",8.90909090909091,-43,147,2.98481002897855,"NIN-S4_2021",11,789,11
"NIN-S4",2021,"Pollexfenia lobata",8.4,-43,147,2.89827534923789,"NIN-S4_2021",11,306,11
"NIN-S4",2021,"Sargassum sonderi",7.55555555555556,-43,147,2.74873708374511,"NIN-S4_2021",11,227,11
"NIN-S4",2021,"Phyllotricha verruculosa",4,-43,147,2,"NIN-S4_2021",11,473,11
"NIN-S4",2021,"Seirococcus axillaris",24.2,-43,147,4.91934955049954,"NIN-S4_2021",11,283,11
"NIN-S4",2021,"Callophyllis rangiferina",6.66666666666667,-43,147,2.58198889747161,"NIN-S4_2021",11,571,11
"NIN-S4",2021,"Echinothamnion hystrix",7.5,-43,147,2.73861278752583,"NIN-S4_2021",11,492,11
"NIN-S4",2021,"Perithalia caudata",16,-43,147,4,"NIN-S4_2021",11,338,11
"NIN-S4",2021,"Sargassum fallax",16,-43,147,4,"NIN-S4_2021",11,692,11
"NIN-S4",2021,"Erythrymenia minuta",6.8,-43,147,2.60768096208106,"NIN-S4_2021",11,179,11
"NIN-S4",2021,"Phacelocarpus peperocarpos",2,-43,147,1.4142135623731,"NIN-S4_2021",11,739,11
"NIN-S4",2021,"Chaetomorpha coliformis",4,-43,147,2,"NIN-S4_2021",11,268,11
"NIN-S4",2021,"Craspedocarpus ramentaceus",4,-43,147,2,"NIN-S4_2021",11,228,11
"NIN-S4",2021,"Hemineura frondosa",3.33333333333333,-43,147,1.82574185835055,"NIN-S4_2021",11,457,11
"NIN-S4",2021,"Thamnoclonium dichotomum",13.3333333333333,-43,147,3.65148371670111,"NIN-S4_2021",11,332,11
"NIN-S4",2021,"Caulerpa trifaria",12,-43,147,3.46410161513775,"NIN-S4_2021",11,308,11
"NIN-S4",2021,"Phyllospora comosa",10,-43,147,3.16227766016838,"NIN-S4_2021",11,659,11
"NIN-S4",2021,"Xiphophora gladiata",0,-43,147,0,"NIN-S4_2021",11,272,11
"NIN-S4",2021,"Asparagopsis armata",0,-43,147,0,"NIN-S4_2021",11,456,11
"NIN-S4",2021,"Stenogramme interrupta",0,-43,147,0,"NIN-S4_2021",11,373,11
"NIN-S4",2021,"Ballia callitricha",0,-43,147,0,"NIN-S4_2021",11,655,11
"NIN-S4",2021,"Euptilota articulata",0,-43,147,0,"NIN-S4_2021",11,477,11
"NIN-S4",2021,"Haliptilon roseum",0,-43,147,0,"NIN-S4_2021",11,942,11
"NIN-S4",2021,"Acrocarpia paniculata",0,-43,147,0,"NIN-S4_2021",11,662,11
"NIN-S4",2021,"Ulva rigida",0,-43,147,0,"NIN-S4_2021",11,246,11
"NIN-S3",2021,"Asparagopsis armata",12,-43,147,3.46410161513775,"NIN-S3_2021",14,456,14
"NIN-S3",2021,"Echinothamnion hystrix",8.5,-43,147,2.91547594742265,"NIN-S3_2021",14,492,14
"NIN-S3",2021,"Thamnoclonium dichotomum",15,-43,147,3.87298334620742,"NIN-S3_2021",14,332,14
"NIN-S3",2021,"Callophyllis rangiferina",6,-43,147,2.44948974278318,"NIN-S3_2021",14,571,14
"NIN-S3",2021,"Melanthalia obtusata",5,-43,147,2.23606797749979,"NIN-S3_2021",14,365,14
"NIN-S3",2021,"Stenogramme interrupta",2,-43,147,1.4142135623731,"NIN-S3_2021",14,373,14
"NIN-S3",2021,"Carpoglossum confluens",16.2857142857143,-43,147,4.0355562548073,"NIN-S3_2021",14,533,14
"NIN-S3",2021,"Lenormandia marginata",6.66666666666667,-43,147,2.58198889747161,"NIN-S3_2021",14,454,14
"NIN-S3",2021,"Pollexfenia lobata",21,-43,147,4.58257569495584,"NIN-S3_2021",14,306,14
"NIN-S3",2021,"Sargassum fallax",8.4,-43,147,2.89827534923789,"NIN-S3_2021",14,692,14
"NIN-S3",2021,"Ecklonia radiata",30.9230769230769,-43,147,5.56085217597779,"NIN-S3_2021",14,1137,14
"NIN-S3",2021,"Chaetomorpha coliformis",4,-43,147,2,"NIN-S3_2021",14,268,14
"NIN-S3",2021,"Champia viridis",6,-43,147,2.44948974278318,"NIN-S3_2021",14,325,14
"NIN-S3",2021,"Dictyopteris muelleri",9.2,-43,147,3.03315017762062,"NIN-S3_2021",14,555,14
"NIN-S3",2021,"Plocamium mertensii",4,-43,147,2,"NIN-S3_2021",14,499,14
"NIN-S3",2021,"Ballia callitricha",7,-43,147,2.64575131106459,"NIN-S3_2021",14,655,14
"NIN-S3",2021,"Caulerpa trifaria",44,-43,147,6.6332495807108,"NIN-S3_2021",14,308,14
"NIN-S3",2021,"Lobophora variegata",5,-43,147,2.23606797749979,"NIN-S3_2021",14,739,14
"NIN-S3",2021,"Phacelocarpus peperocarpos",14,-43,147,3.74165738677394,"NIN-S3_2021",14,739,14
"NIN-S3",2021,"Craspedocarpus ramentaceus",10.2857142857143,-43,147,3.20713490294909,"NIN-S3_2021",14,228,14
"NIN-S3",2021,"Acrocarpia paniculata",6,-43,147,2.44948974278318,"NIN-S3_2021",14,662,14
"NIN-S3",2021,"Halopteris paniculata",2,-43,147,1.4142135623731,"NIN-S3_2021",14,618,14
"NIN-S3",2021,"Seirococcus axillaris",7.2,-43,147,2.68328157299975,"NIN-S3_2021",14,283,14
"NIN-S3",2021,"Plocamium dilatatum",10,-43,147,3.16227766016838,"NIN-S3_2021",14,564,14
"NIN-S3",2021,"Phyllotricha verruculosa",2,-43,147,1.4142135623731,"NIN-S3_2021",14,473,14
"NIN-S3",2021,"Erythrymenia minuta",2,-43,147,1.4142135623731,"NIN-S3_2021",14,179,14
"NIN-S3",2021,"Hypnea ramentacea",0,-43,147,0,"NIN-S3_2021",14,428,14
"NIN-S3",2021,"Euptilota articulata",0,-43,147,0,"NIN-S3_2021",14,477,14
"NIN-S3",2021,"Hemineura frondosa",0,-43,147,0,"NIN-S3_2021",14,457,14
"NIN-S3",2021,"Kallymenia cribrosa",0,-43,147,0,"NIN-S3_2021",14,96,14
"NIN-S3",2021,"Plocamium angustum",0,-43,147,0,"NIN-S3_2021",14,789,14
"NIN-S3",2021,"Haliptilon roseum",0,-43,147,0,"NIN-S3_2021",14,942,14
"NIN-S3",2021,"Caulerpa geminata",0,-43,147,0,"NIN-S3_2021",14,468,14
"NIN-S2",2021,"Asparagopsis armata",6,-43,147,2.44948974278318,"NIN-S2_2021",14,456,14
"NIN-S2",2021,"Carpoglossum confluens",14,-43,147,3.74165738677394,"NIN-S2_2021",14,533,14
"NIN-S2",2021,"Ecklonia radiata",26.3636363636364,-43,147,5.1345531805247,"NIN-S2_2021",14,1137,14
"NIN-S2",2021,"Phyllospora comosa",25.3333333333333,-43,147,5.03322295684717,"NIN-S2_2021",14,659,14
"NIN-S2",2021,"Caulerpa trifaria",24.3333333333333,-43,147,4.93288286231625,"NIN-S2_2021",14,308,14
"NIN-S2",2021,"Lenormandia marginata",6.5,-43,147,2.54950975679639,"NIN-S2_2021",14,454,14
"NIN-S2",2021,"Phacelocarpus peperocarpos",9.33333333333333,-43,147,3.05505046330389,"NIN-S2_2021",14,739,14
"NIN-S2",2021,"Pollexfenia lobata",6.66666666666667,-43,147,2.58198889747161,"NIN-S2_2021",14,306,14
"NIN-S2",2021,"Thamnoclonium dichotomum",22.6666666666667,-43,147,4.76095228569523,"NIN-S2_2021",14,332,14
"NIN-S2",2021,"Caulerpa geminata",34,-43,147,5.8309518948453,"NIN-S2_2021",14,468,14
"NIN-S2",2021,"Hemineura frondosa",5,-43,147,2.23606797749979,"NIN-S2_2021",14,457,14
"NIN-S2",2021,"Sargassum fallax",31.1428571428571,-43,147,5.5805785670356,"NIN-S2_2021",14,692,14
"NIN-S2",2021,"Callophyllis rangiferina",12,-43,147,3.46410161513775,"NIN-S2_2021",14,571,14
"NIN-S2",2021,"Caulerpa scalpelliformis",8,-43,147,2.82842712474619,"NIN-S2_2021",14,421,14
"NIN-S2",2021,"Chaetomorpha coliformis",2,-43,147,1.4142135623731,"NIN-S2_2021",14,268,14
"NIN-S2",2021,"Phyllotricha verruculosa",4,-43,147,2,"NIN-S2_2021",14,473,14
"NIN-S2",2021,"Dictyopteris muelleri",12,-43,147,3.46410161513775,"NIN-S2_2021",14,555,14
"NIN-S2",2021,"Sargassum sonderi",6,-43,147,2.44948974278318,"NIN-S2_2021",14,227,14
"NIN-S2",2021,"Kallymenia cribrosa",6,-43,147,2.44948974278318,"NIN-S2_2021",14,96,14
"NIN-S2",2021,"Macrocystis pyrifera",6,-43,147,2.44948974278318,"NIN-S2_2021",14,204,14
"NIN-S2",2021,"Perithalia caudata",6,-43,147,2.44948974278318,"NIN-S2_2021",14,338,14
"NIN-S2",2021,"Plocamium angustum",20,-43,147,4.47213595499958,"NIN-S2_2021",14,789,14
"NIN-S2",2021,"Lobophora variegata",0,-43,147,0,"NIN-S2_2021",14,739,14
"NIN-S2",2021,"Cystophora retroflexa",0,-43,147,0,"NIN-S2_2021",14,374,14
"NIN-S2",2021,"Caulerpa brownii",0,-43,147,0,"NIN-S2_2021",14,507,14
"NIN-S2",2021,"Plocamium dilatatum",0,-43,147,0,"NIN-S2_2021",14,564,14
"NIN-S2",2021,"Echinothamnion hystrix",0,-43,147,0,"NIN-S2_2021",14,492,14
"NIN-S2",2021,"Acrocarpia paniculata",0,-43,147,0,"NIN-S2_2021",14,662,14
"NIN-S2",2021,"Colpomenia sinuosa",0,-43,147,0,"NIN-S2_2021",14,410,14
"NIN-S2",2021,"Haliptilon roseum",0,-43,147,0,"NIN-S2_2021",14,942,14
"NIN-S2",2021,"Craspedocarpus ramentaceus",0,-43,147,0,"NIN-S2_2021",14,228,14
"TI-S3",2021,"Acrocarpia paniculata",17.7777777777778,-43,147,4.21637021355784,"TI-S3_2021",13,662,13
"TI-S3",2021,"Callophyllis rangiferina",6.875,-43,147,2.62202212042538,"TI-S3_2021",13,571,13
"TI-S3",2021,"Chaetomorpha coliformis",4.57142857142857,-43,147,2.1380899352994,"TI-S3_2021",13,268,13
"TI-S3",2021,"Champia viridis",6,-43,147,2.44948974278318,"TI-S3_2021",13,325,13
"TI-S3",2021,"Ecklonia radiata",46.1538461538462,-43,147,6.79366220486757,"TI-S3_2021",13,1137,13
"TI-S3",2021,"Hemineura frondosa",4.90909090909091,-43,147,2.21564683762799,"TI-S3_2021",13,457,13
"TI-S3",2021,"Lenormandia marginata",9.6,-43,147,3.09838667696593,"TI-S3_2021",13,454,13
"TI-S3",2021,"Macrocystis pyrifera",14.5,-43,147,3.80788655293195,"TI-S3_2021",13,204,13
"TI-S3",2021,"Plocamium angustum",7.45454545454545,-43,147,2.73030134866931,"TI-S3_2021",13,789,13
"TI-S3",2021,"Pollexfenia lobata",15.3333333333333,-43,147,3.91578004149024,"TI-S3_2021",13,306,13
"TI-S3",2021,"Sargassum vestitum",4.28571428571429,-43,147,2.07019667802706,"TI-S3_2021",13,434,13
"TI-S3",2021,"Carpoglossum confluens",20.3076923076923,-43,147,4.50640569719286,"TI-S3_2021",13,533,13
"TI-S3",2021,"Lessonia corrugata",13.6,-43,147,3.68781778291716,"TI-S3_2021",13,213,13
"TI-S3",2021,"Ballia callitricha",5.66666666666667,-43,147,2.38047614284762,"TI-S3_2021",13,655,13
"TI-S3",2021,"Phacelocarpus peperocarpos",39.3333333333333,-43,147,6.27162924074226,"TI-S3_2021",13,739,13
"TI-S3",2021,"Euptilota articulata",2.66666666666667,-43,147,1.63299316185545,"TI-S3_2021",13,477,13
"TI-S3",2021,"Caulerpa simpliciuscula",5,-43,147,2.23606797749979,"TI-S3_2021",13,292,13
"TI-S3",2021,"Phyllotricha verruculosa",2,-43,147,1.4142135623731,"TI-S3_2021",13,473,13
"TI-S3",2021,"Plocamium dilatatum",28,-43,147,5.29150262212918,"TI-S3_2021",13,564,13
"TI-S3",2021,"Areschougia congesta",4,-43,147,2,"TI-S3_2021",13,273,13
"TI-S3",2021,"Delisea pulchra",4,-43,147,2,"TI-S3_2021",13,525,13
"TI-S3",2021,"Halopteris paniculata",2,-43,147,1.4142135623731,"TI-S3_2021",13,618,13
"TI-S3",2021,"Sargassum fallax",0,-43,147,0,"TI-S3_2021",13,692,13
"TI-S3",2021,"Caulerpa geminata",0,-43,147,0,"TI-S3_2021",13,468,13
"TI-S3",2021,"Thamnoclonium dichotomum",0,-43,147,0,"TI-S3_2021",13,332,13
"TI-S3",2021,"Caulerpa trifaria",0,-43,147,0,"TI-S3_2021",13,308,13
"TI-S3",2021,"Dictyopteris muelleri",0,-43,147,0,"TI-S3_2021",13,555,13
"TI-S3",2021,"Undaria pinnatifida",0,-43,147,0,"TI-S3_2021",13,83,13
"TI-S3",2021,"Xiphophora gladiata",0,-43,147,0,"TI-S3_2021",13,272,13
"TI-S3",2021,"Ulva rigida",0,-43,147,0,"TI-S3_2021",13,246,13
"TI-S2",2021,"Carpoglossum confluens",23.75,-43,147,4.87339717240448,"TI-S2_2021",14,533,14
"TI-S2",2021,"Chaetomorpha coliformis",2,-43,147,1.4142135623731,"TI-S2_2021",14,268,14
"TI-S2",2021,"Ecklonia radiata",50,-43,147,7.07106781186548,"TI-S2_2021",14,1137,14
"TI-S2",2021,"Lenormandia marginata",5.83333333333333,-43,147,2.41522945769824,"TI-S2_2021",14,454,14
"TI-S2",2021,"Plocamium dilatatum",6.57142857142857,-43,147,2.56347977784662,"TI-S2_2021",14,564,14
"TI-S2",2021,"Sargassum vestitum",5.33333333333333,-43,147,2.3094010767585,"TI-S2_2021",14,434,14
"TI-S2",2021,"Plocamium angustum",5.5,-43,147,2.34520787991171,"TI-S2_2021",14,789,14
"TI-S2",2021,"Callophyllis rangiferina",2,-43,147,1.4142135623731,"TI-S2_2021",14,571,14
"TI-S2",2021,"Champia viridis",2,-43,147,1.4142135623731,"TI-S2_2021",14,325,14
"TI-S2",2021,"Euptilota articulata",2,-43,147,1.4142135623731,"TI-S2_2021",14,477,14
"TI-S2",2021,"Ballia callitricha",3.66666666666667,-43,147,1.91485421551268,"TI-S2_2021",14,655,14
"TI-S2",2021,"Thamnoclonium dichotomum",2,-43,147,1.4142135623731,"TI-S2_2021",14,332,14
"TI-S2",2021,"Hemineura frondosa",2,-43,147,1.4142135623731,"TI-S2_2021",14,457,14
"TI-S2",2021,"Macrocystis pyrifera",28,-43,147,5.29150262212918,"TI-S2_2021",14,204,14
"TI-S2",2021,"Caulerpa geminata",10.6666666666667,-43,147,3.2659863237109,"TI-S2_2021",14,468,14
"TI-S2",2021,"Phacelocarpus peperocarpos",2,-43,147,1.4142135623731,"TI-S2_2021",14,739,14
"TI-S2",2021,"Acrocarpia paniculata",8,-43,147,2.82842712474619,"TI-S2_2021",14,662,14
"TI-S2",2021,"Sargassum fallax",6,-43,147,2.44948974278318,"TI-S2_2021",14,692,14
"TI-S2",2021,"Stenogramme interrupta",0,-43,147,0,"TI-S2_2021",14,373,14
"TI-S2",2021,"Caulerpa trifaria",0,-43,147,0,"TI-S2_2021",14,308,14
"TI-S2",2021,"Phyllotricha verruculosa",0,-43,147,0,"TI-S2_2021",14,473,14
"TI-S2",2021,"Xiphophora gladiata",0,-43,147,0,"TI-S2_2021",14,272,14
"TI-S2",2021,"Lessonia corrugata",0,-43,147,0,"TI-S2_2021",14,213,14
"TI-S4",2021,"Ballia callitricha",4.8,-43,147,2.19089023002066,"TI-S4_2021",14,655,14
"TI-S4",2021,"Callophyllis rangiferina",2.66666666666667,-43,147,1.63299316185545,"TI-S4_2021",14,571,14
"TI-S4",2021,"Chaetomorpha coliformis",2,-43,147,1.4142135623731,"TI-S4_2021",14,268,14
"TI-S4",2021,"Ecklonia radiata",62.7777777777778,-43,147,7.92324288266981,"TI-S4_2021",14,1137,14
"TI-S4",2021,"Plocamium angustum",7,-43,147,2.64575131106459,"TI-S4_2021",14,789,14
"TI-S4",2021,"Phyllotricha verruculosa",4,-43,147,2,"TI-S4_2021",14,473,14
"TI-S4",2021,"Carpoglossum confluens",26.9230769230769,-43,147,5.18874521662771,"TI-S4_2021",14,533,14
"TI-S4",2021,"Sargassum vestitum",9.2,-43,147,3.03315017762062,"TI-S4_2021",14,434,14
"TI-S4",2021,"Acrocarpia paniculata",21.5,-43,147,4.63680924774785,"TI-S4_2021",14,662,14
